DateKey,Date,CampaignID,AdSetID,CreativeID,AudienceID,Spend,Impressions,Reach,Frequency,Clicks,LinkClicks,AddToCart,Purchases,Revenue
20260301,3/1/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,93.82,8195,2608,3.14,95,77,4,1,53.07
20260302,3/2/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,137.48,11111,4200,2.65,126,99,10,3,186.17
20260303,3/3/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,67.37,5525,1826,3.03,79,69,3,1,62.3
20260304,3/4/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,85.03,7608,3742,2.03,107,96,9,3,180.66
20260305,3/5/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,135.12,13216,4468,2.96,197,170,10,4,188.35
20260306,3/6/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,80.25,6788,3868,1.75,107,89,6,2,136.49
20260307,3/7/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,60.67,5158,1854,2.78,50,44,5,1,64.73
20260308,3/8/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,95.07,6895,3450,2,71,60,4,1,48.76
20260309,3/9/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,130.2,10124,3824,2.65,106,86,4,1,48.13
20260310,3/10/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,118.62,9578,3503,2.73,133,105,14,3,165.55
20260311,3/11/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,82.66,6343,2469,2.57,78,66,6,1,63.71
20260312,3/12/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,76.5,5848,2218,2.64,70,63,10,2,128.15
20260313,3/13/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,110.42,9952,3905,2.55,137,115,8,2,128
20260314,3/14/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,100.01,7677,2010,3.82,89,71,5,1,57.55
20260315,3/15/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,68.43,5283,2689,1.96,56,48,0,0,0
20260316,3/16/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,113.14,8459,2979,2.84,119,104,8,2,116.16
20260317,3/17/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,88.55,7717,3234,2.39,108,96,9,2,107.88
20260318,3/18/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,100.45,7392,2636,2.8,104,82,9,2,108.85
20260319,3/19/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,123.56,9232,2899,3.18,106,89,5,2,100.56
20260320,3/20/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,377.61,34245,15274,2.24,352,282,22,5,320.59
20260321,3/21/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,334.01,28569,10210,2.8,331,299,22,5,258.21
20260322,3/22/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,311.48,29927,11784,2.54,301,244,21,4,236.01
20260323,3/23/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,376.26,29610,19037,1.56,380,305,29,8,475.27
20260324,3/24/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,511.26,42659,11408,3.74,591,497,60,16,885.93
20260325,3/25/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,332.71,28414,13828,2.05,269,239,16,4,264.93
20260326,3/26/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,117.17,8761,3229,2.71,111,97,8,2,130.61
20260327,3/27/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,86.69,6643,2631,2.52,75,60,6,1,47.04
20260328,3/28/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,111.82,10903,2781,3.92,100,80,5,1,58.67
20260329,3/29/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,65.33,5211,2262,2.3,43,35,0,0,0
20260330,3/30/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,77.61,6771,2069,3.27,72,56,5,1,61.2
20260331,3/31/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,60.67,5523,3405,1.62,65,55,4,1,49.03
20260401,4/1/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,106.48,9074,4496,2.02,102,87,8,2,94.14
20260402,4/2/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,117.06,10098,3909,2.58,118,97,7,2,120.14
20260403,4/3/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,121.94,9189,4581,2.01,102,90,9,2,105.42
20260404,4/4/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,85.11,7688,2595,2.96,65,54,5,1,59.02
20260405,4/5/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,70.69,5991,1557,3.85,55,50,3,1,52.56
20260406,4/6/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,110.91,9756,3092,3.16,94,75,8,2,105.14
20260407,4/7/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,125.2,9629,6102,1.58,112,90,4,1,56.26
20260408,4/8/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,80.77,7825,3041,2.57,94,76,6,2,127.99
20260409,4/9/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,76.09,6313,1932,3.27,72,60,4,1,64.63
20260410,4/10/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,137.38,10426,4955,2.1,125,113,14,3,206.09
20260411,4/11/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,63.23,5413,3183,1.7,41,32,2,0,0
20260412,4/12/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,84.98,8284,2717,3.05,59,53,5,1,65.17
20260413,4/13/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,105.07,8440,2645,3.19,97,83,11,2,125.75
20260414,4/14/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,71.07,5786,2164,2.67,59,53,3,1,60.68
20260415,4/15/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,95.44,7967,3311,2.41,90,76,9,2,130.14
20260416,4/16/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,129.09,12182,5567,2.19,140,121,8,2,122.04
20260417,4/17/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,72.5,5804,1499,3.87,58,46,5,1,56.71
20260418,4/18/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,64.85,5119,1652,3.1,35,28,1,0,0
20260419,4/19/2026,CMP_001,ADS_0001,CRV_00003,AUD_001,136.28,10190,4268,2.39,88,78,4,1,59.79
20260120,1/20/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,64.16,6220,3066,2.03,104,82,10,2,122.5
20260121,1/21/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,129.04,9637,4722,2.04,145,128,11,2,102.32
20260122,1/22/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,115.3,9319,3742,2.49,166,151,13,4,225.31
20260123,1/23/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,113.54,8466,3167,2.67,132,113,11,3,155.39
20260124,1/24/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,81.48,7713,3330,2.32,99,79,10,2,128.62
20260125,1/25/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,83.95,7606,2030,3.75,95,77,4,1,50.49
20260126,1/26/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,122.14,11660,3322,3.51,233,190,15,3,177.43
20260127,1/27/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,70.97,5774,2217,2.6,96,76,7,2,132.02
20260128,1/28/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,138.74,11934,3767,3.17,214,175,11,4,237.54
20260129,1/29/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,122.16,9182,5964,1.54,140,119,14,3,202.32
20260130,1/30/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,101.82,8559,3400,2.52,149,127,12,3,197
20260131,1/31/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,86.26,7288,2181,3.34,115,91,4,1,57.97
20260201,2/1/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,101.03,7578,2588,2.93,103,94,10,2,99.71
20260202,2/2/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,74.82,6678,2305,2.9,95,76,6,2,118.87
20260203,2/3/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,89.69,6884,1972,3.49,99,90,8,2,130.69
20260204,2/4/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,74.01,5863,1916,3.06,83,67,7,2,126.57
20260205,2/5/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,108.02,10394,3827,2.72,156,126,7,2,97.63
20260206,2/6/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,133.66,12921,3765,3.43,186,150,16,3,140.67
20260207,2/7/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,116.2,9359,2622,3.57,142,120,15,3,166.51
20260208,2/8/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,73.66,7144,2080,3.43,86,71,4,1,57.05
20260209,2/9/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,69.87,5610,2751,2.04,79,71,11,2,126.66
20260210,2/10/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,86.88,7315,3658,2,125,113,9,2,120.37
20260211,2/11/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,64.44,5262,2179,2.41,85,68,6,1,67.15
20260212,2/12/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,85.44,6624,2964,2.23,98,77,3,1,54.06
20260213,2/13/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,63.32,5068,1365,3.71,79,68,4,1,67.59
20260214,2/14/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,119.13,10637,4108,2.59,128,117,4,1,54.38
20260215,2/15/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,123.56,11030,5615,1.96,124,102,5,2,134.66
20260216,2/16/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,89.8,6630,2533,2.62,81,64,5,1,68.05
20260217,2/17/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,100.12,9029,4038,2.24,132,115,14,3,151.94
20260218,2/18/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,69.18,5090,1371,3.71,83,70,8,2,111.21
20260219,2/19/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,131.65,9771,3246,3.01,132,115,6,2,134.87
20260220,2/20/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,129.05,9805,3279,2.99,124,105,9,2,106.7
20260221,2/21/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,94.71,8775,2971,2.95,94,80,8,2,94.17
20260222,2/22/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,68.47,5131,2403,2.14,65,57,3,1,48.57
20260223,2/23/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,122.4,11595,3881,2.99,137,113,7,2,96.46
20260224,2/24/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,119.11,11545,3976,2.9,174,148,7,2,126.42
20260225,2/25/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,79.7,6797,4165,1.63,107,83,7,2,95.72
20260226,2/26/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,115.36,9736,2895,3.36,121,104,8,2,133
20260227,2/27/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,66.12,4924,1846,2.67,76,60,3,1,48.61
20260228,2/28/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,98.57,7452,3403,2.19,80,66,6,1,63.94
20260301,3/1/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,76.34,7440,2953,2.52,96,75,6,1,57.21
20260302,3/2/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,72.9,5802,1689,3.44,94,80,7,2,116.04
20260303,3/3/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,63.52,5003,1334,3.75,72,58,4,1,56.39
20260304,3/4/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,136.98,11609,5939,1.95,172,146,11,3,166.34
20260305,3/5/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,72.55,5504,2399,2.29,60,50,6,1,48.86
20260306,3/6/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,137.49,12337,4012,3.08,152,136,9,2,121.46
20260307,3/7/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,92.26,7146,2272,3.15,84,73,6,1,66.41
20260308,3/8/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,60.64,4460,1645,2.71,46,36,1,0,0
20260309,3/9/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,101.13,8941,2758,3.24,120,99,5,1,62.43
20260310,3/10/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,85.95,7783,2250,3.46,89,80,7,2,111.11
20260311,3/11/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,81.27,5904,2959,2,61,52,4,1,53.45
20260312,3/12/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,65.26,4872,1914,2.55,60,50,5,1,50.51
20260313,3/13/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,120.58,8976,3837,2.34,95,79,3,1,50.26
20260314,3/14/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,66.14,5988,1569,3.82,75,68,4,1,65.86
20260315,3/15/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,93.57,9012,2609,3.45,81,69,3,1,67.58
20260316,3/16/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,85.1,7671,2343,3.27,103,85,6,2,105.61
20260317,3/17/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,81.72,6073,2956,2.05,71,60,4,1,50.34
20260318,3/18/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,85.4,7670,4488,1.71,78,61,4,1,65.91
20260319,3/19/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,76.89,5956,3129,1.9,59,50,5,1,58.41
20260320,3/20/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,480.07,37109,19245,1.93,388,310,24,7,346.59
20260321,3/21/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,452.89,39674,19120,2.08,472,384,38,11,586.19
20260322,3/22/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,286.62,22710,9457,2.4,270,236,22,6,377.91
20260323,3/23/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,327.17,31181,9159,3.4,444,356,60,12,653.88
20260324,3/24/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,417.55,30374,9759,3.11,397,333,32,8,462.13
20260325,3/25/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,286.44,25565,9362,2.73,255,202,21,5,285.55
20260326,3/26/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,75.6,6025,1526,3.95,78,69,5,1,49.52
20260327,3/27/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,113.91,8597,3341,2.57,92,80,9,2,118.82
20260328,3/28/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,82.07,6329,2974,2.13,56,49,0,0,0
20260329,3/29/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,112.03,10217,4040,2.53,86,75,5,1,59.82
20260330,3/30/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,70.11,6806,2371,2.87,80,71,8,2,112.26
20260331,3/31/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,73.97,6566,2728,2.41,78,71,4,1,47.29
20260401,4/1/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,103.74,7844,3512,2.23,74,66,6,2,124.95
20260402,4/2/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,102.04,8026,3760,2.13,102,90,9,2,119.07
20260403,4/3/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,120.51,11483,4973,2.31,147,121,8,2,125.57
20260404,4/4/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,113.2,9276,4040,2.3,83,66,6,1,57.73
20260405,4/5/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,131.54,10505,4917,2.14,91,74,7,2,109.19
20260406,4/6/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,61.03,5025,2042,2.46,61,55,4,1,64.62
20260407,4/7/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,113.3,8234,2088,3.94,77,64,4,1,65
20260408,4/8/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,92.38,8784,3504,2.51,76,68,3,1,53.48
20260409,4/9/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,113.8,8991,3066,2.93,86,68,4,1,49.38
20260410,4/10/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,80.54,6150,2781,2.21,61,56,4,1,47.32
20260411,4/11/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,95.44,7683,2592,2.96,79,63,6,1,57.28
20260412,4/12/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,103.31,9829,4389,2.24,72,57,4,1,47.81
20260413,4/13/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,134.6,11139,3892,2.86,102,85,8,2,136.49
20260414,4/14/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,70.86,5280,2203,2.4,43,39,5,1,58.99
20260415,4/15/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,132.91,12934,4212,3.07,118,92,8,2,136.03
20260416,4/16/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,134.45,10642,2712,3.92,96,79,9,2,119.22
20260417,4/17/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,90.23,8656,4848,1.79,78,66,4,1,49.09
20260418,4/18/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,135.28,10140,3249,3.12,84,77,4,1,56.47
20260419,4/19/2026,CMP_001,ADS_0002,CRV_00004,AUD_002,64.92,4944,1757,2.81,48,41,3,1,52.52
20260120,1/20/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,68.9,5170,2537,2.04,81,65,4,1,62.11
20260121,1/21/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,63.36,5504,1845,2.98,79,62,5,1,61.67
20260122,1/22/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,71.87,6642,1725,3.85,130,111,10,3,145.57
20260123,1/23/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,120.41,9780,4313,2.27,188,148,13,3,164
20260124,1/24/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,75.62,5981,2339,2.56,82,75,4,1,57.08
20260125,1/25/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,139.65,13640,7951,1.72,233,186,22,5,341.83
20260126,1/26/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,125.15,11165,5658,1.97,159,133,11,3,148.64
20260127,1/27/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,96.75,7495,3145,2.38,145,130,9,2,119.37
20260128,1/28/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,123.98,10165,2772,3.67,190,164,21,5,260.96
20260129,1/29/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,73.17,6256,1835,3.41,83,70,4,1,60.05
20260130,1/30/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,101.87,9247,4381,2.11,161,127,10,3,189.24
20260131,1/31/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,107.84,9307,3366,2.77,152,138,10,3,149.84
20260201,2/1/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,64.96,6212,1637,3.79,91,78,7,2,98.5
20260202,2/2/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,122.22,9287,3532,2.63,173,147,10,3,170.23
20260203,2/3/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,134.95,9820,3058,3.21,176,155,13,4,274.08
20260204,2/4/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,135.92,12687,5450,2.33,192,164,7,3,143.91
20260205,2/5/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,121.28,10375,3609,2.87,174,149,11,2,136.08
20260206,2/6/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,137.05,12913,4503,2.87,203,163,13,3,184.97
20260207,2/7/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,98.01,7248,2252,3.22,83,68,6,1,53.9
20260208,2/8/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,136.93,10673,3026,3.53,146,126,13,3,153.11
20260209,2/9/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,81.81,6374,3445,1.85,93,79,2,1,61.98
20260210,2/10/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,93.27,7660,4180,1.83,113,96,10,3,166.39
20260211,2/11/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,72.7,5338,1604,3.33,94,85,8,2,106.82
20260212,2/12/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,116.06,9419,3219,2.93,169,140,14,3,176.78
20260213,2/13/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,76.81,5967,1774,3.36,73,60,4,1,54.02
20260214,2/14/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,92.99,8527,2843,3,113,90,7,2,111.94
20260215,2/15/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,101.1,8996,5106,1.76,95,80,4,1,53.76
20260216,2/16/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,70.29,5730,1845,3.11,70,54,3,1,52.33
20260217,2/17/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,82.04,6848,2029,3.38,86,74,6,1,56.2
20260218,2/18/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,133.04,10852,3635,2.99,139,113,7,2,112.68
20260219,2/19/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,107.17,10263,4647,2.21,170,136,17,4,205.83
20260220,2/20/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,92.03,7012,3720,1.88,82,71,8,2,94.39
20260221,2/21/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,130.89,11045,5465,2.02,144,125,15,3,188.82
20260222,2/22/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,70.63,5651,1549,3.65,66,52,0,0,0
20260223,2/23/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,100,7918,2256,3.51,101,89,8,2,120.8
20260224,2/24/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,66.7,5755,1810,3.18,77,69,4,1,49.63
20260225,2/25/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,118.34,9644,3120,3.09,120,102,8,2,107.28
20260226,2/26/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,91.86,8984,2400,3.74,127,115,15,3,189.83
20260227,2/27/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,127.69,11759,3330,3.53,194,161,9,3,157.9
20260228,2/28/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,66.59,5387,2885,1.87,65,55,5,1,63.57
20260301,3/1/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,115.23,8471,3739,2.27,110,90,9,2,104.22
20260302,3/2/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,65.09,6006,1701,3.53,66,55,6,1,63.29
20260303,3/3/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,135.66,11977,3252,3.68,186,148,18,4,209.2
20260304,3/4/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,73.51,7072,2215,3.19,104,88,6,2,129.6
20260305,3/5/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,110.88,9520,5398,1.76,132,108,10,2,124.71
20260306,3/6/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,127.11,10075,4446,2.27,145,120,14,3,180.64
20260307,3/7/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,86.09,8233,3666,2.25,90,81,5,1,67.48
20260308,3/8/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,122.04,10506,3726,2.82,104,81,5,1,52.37
20260309,3/9/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,73.73,6824,3211,2.13,88,69,4,1,68.37
20260310,3/10/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,65.87,5232,1440,3.63,70,58,6,1,66.44
20260311,3/11/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,113.88,10648,2669,3.99,125,98,13,3,179.59
20260312,3/12/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,94.82,7016,2432,2.88,84,66,3,1,49.07
20260313,3/13/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,101.04,9010,3497,2.58,129,114,16,3,201.55
20260314,3/14/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,69.53,5772,1521,3.79,60,49,4,1,63.24
20260315,3/15/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,68.64,6219,2382,2.61,75,61,3,1,54.26
20260316,3/16/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,114.05,9478,2692,3.52,135,121,9,2,95.16
20260317,3/17/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,85.66,7006,2145,3.27,79,70,7,2,97.78
20260318,3/18/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,87.65,8571,3776,2.27,101,82,8,2,93.53
20260319,3/19/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,79.29,7181,2765,2.6,72,58,5,1,54.74
20260320,3/20/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,556.62,43301,18818,2.3,534,479,47,11,586.38
20260321,3/21/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,398.18,37419,10219,3.66,419,334,23,5,238.45
20260322,3/22/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,234.38,19669,5745,3.42,227,181,15,4,232.04
20260323,3/23/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,584.33,44433,13121,3.39,610,492,36,11,744.76
20260324,3/24/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,393.88,30957,16384,1.89,321,270,33,8,487.61
20260325,3/25/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,255.96,22144,13773,1.61,250,196,21,4,218
20260326,3/26/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,74.33,6400,2375,2.69,87,69,7,2,120.79
20260327,3/27/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,98.25,7578,2473,3.06,92,79,9,2,132.55
20260328,3/28/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,124.66,11931,3702,3.22,112,92,8,2,129.79
20260329,3/29/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,104.15,9408,2768,3.4,91,83,7,2,116.65
20260330,3/30/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,117.01,10739,3345,3.21,119,100,7,2,108.59
20260331,3/31/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,62.03,4890,1707,2.86,50,39,4,1,51.2
20260401,4/1/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,76.56,6297,3540,1.78,62,55,3,1,54.29
20260402,4/2/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,105.63,8592,4320,1.99,103,83,7,2,117.02
20260403,4/3/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,73.3,5429,1835,2.96,55,45,4,1,57.79
20260404,4/4/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,106.32,10226,3995,2.56,90,76,5,1,66.97
20260405,4/5/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,87.37,6395,2481,2.58,59,50,4,1,53.33
20260406,4/6/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,84.98,6633,1977,3.36,79,70,9,2,120.92
20260407,4/7/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,124.41,9394,3530,2.66,95,74,5,1,59.59
20260408,4/8/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,109.54,9182,3392,2.71,102,82,3,1,63.22
20260409,4/9/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,77.28,5648,1728,3.27,64,58,4,1,58.3
20260410,4/10/2026,CMP_001,ADS_0002,CRV_00005,AUD_002,80.17,6789,2908,2.33,59,47,0,0,0
